# Time-averaged data for fix thermo_ave
# TimeStep v_T v_p v_rho v_Etot v_Ekin v_Epot
122260 1.07289 0.490446 0.726 -3.39373 1.60901 -5.00273
122280 1.06523 0.491286 0.726 -3.40311 1.59753 -5.00064
122300 1.06334 0.465731 0.726 -3.41203 1.59468 -5.00672
122320 1.06179 0.441712 0.726 -3.41948 1.59237 -5.01185
122340 1.05463 0.447849 0.726 -3.42479 1.58162 -5.00641
122360 1.05773 0.418558 0.726 -3.42726 1.58628 -5.01354
122380 1.06452 0.382466 0.726 -3.4272 1.59646 -5.02366
122400 1.06433 0.386854 0.726 -3.42511 1.59617 -5.02128
122420 1.06379 0.404351 0.726 -3.42071 1.59536 -5.01607
122440 1.06838 0.410357 0.726 -3.41337 1.60225 -5.01562
122460 1.07775 0.405121 0.726 -3.40318 1.61629 -5.01947
122480 1.08742 0.403558 0.726 -3.39166 1.63081 -5.02247
122500 1.09569 0.406911 0.726 -3.38146 1.64321 -5.02467
122520 1.09537 0.440273 0.726 -3.37456 1.64273 -5.01729
122540 1.09238 0.47658 0.726 -3.37092 1.63824 -5.00916
122560 1.08936 0.501302 0.726 -3.36956 1.63371 -5.00327
122580 1.09117 0.492109 0.726 -3.36961 1.63643 -5.00603
122600 1.09767 0.452118 0.726 -3.37085 1.64617 -5.01702
122620 1.10188 0.415987 0.726 -3.37364 1.65249 -5.02613
122640 1.09951 0.40478 0.726 -3.3781 1.64893 -5.02703
122660 1.09494 0.401505 0.726 -3.38371 1.64209 -5.0258
122680 1.08751 0.412237 0.726 -3.38979 1.63094 -5.02073
122700 1.08065 0.42474 0.726 -3.39549 1.62065 -5.01614
122720 1.07756 0.426829 0.726 -3.40026 1.61602 -5.01628
122740 1.07126 0.448588 0.726 -3.40395 1.60657 -5.01052
122760 1.06642 0.468978 0.726 -3.40617 1.59931 -5.00548
122780 1.06831 0.463068 0.726 -3.4067 1.60215 -5.00885
122800 1.07577 0.43598 0.726 -3.40592 1.61333 -5.01925
122820 1.07923 0.429234 0.726 -3.40459 1.61852 -5.0231
122840 1.07734 0.449482 0.726 -3.40308 1.61568 -5.01876
122860 1.07472 0.476912 0.726 -3.40113 1.61176 -5.01288
122880 1.07515 0.494346 0.726 -3.39835 1.6124 -5.01075
122900 1.07861 0.499203 0.726 -3.39449 1.61759 -5.01208
122920 1.08635 0.485616 0.726 -3.38962 1.6292 -5.01882
122940 1.09315 0.476383 0.726 -3.38422 1.6394 -5.02362
122960 1.09622 0.481483 0.726 -3.37882 1.64399 -5.02281
122980 1.10058 0.478199 0.726 -3.37378 1.65054 -5.02433
123000 1.10312 0.480066 0.726 -3.3697 1.65434 -5.02404
123020 1.09856 0.509296 0.726 -3.36724 1.64751 -5.01475
123040 1.09333 0.537479 0.726 -3.36651 1.63967 -5.00618
123060 1.09258 0.539496 0.726 -3.3675 1.63854 -5.00604
123080 1.09108 0.533573 0.726 -3.37055 1.63629 -5.00684
123100 1.08882 0.520168 0.726 -3.37591 1.6329 -5.00881
123120 1.08645 0.500087 0.726 -3.38343 1.62935 -5.01278
123140 1.0853 0.472004 0.726 -3.39253 1.62763 -5.02016
123160 1.08007 0.461176 0.726 -3.40228 1.61978 -5.02206
123180 1.07087 0.469921 0.726 -3.41117 1.60598 -5.01715
123200 1.06909 0.453715 0.726 -3.41802 1.60332 -5.02134
123220 1.06633 0.449135 0.726 -3.42276 1.59917 -5.02193
123240 1.05882 0.470636 0.726 -3.42537 1.58791 -5.01327
123260 1.05845 0.465421 0.726 -3.42543 1.58736 -5.0128
123280 1.06388 0.438334 0.726 -3.42304 1.59549 -5.01853
123300 1.06957 0.415625 0.726 -3.41872 1.60403 -5.02275
123320 1.07341 0.407901 0.726 -3.41305 1.6098 -5.02285
123340 1.08204 0.388996 0.726 -3.4066 1.62274 -5.02934
123360 1.08491 0.40246 0.726 -3.40035 1.62704 -5.02739
123380 1.07883 0.457974 0.726 -3.39478 1.61792 -5.0127
123400 1.07758 0.492096 0.726 -3.38937 1.61604 -5.00541
123420 1.08027 0.503205 0.726 -3.38399 1.62009 -5.00408
123440 1.08264 0.508879 0.726 -3.37896 1.62363 -5.00259
123460 1.08412 0.514697 0.726 -3.37462 1.62586 -5.00048
123480 1.07861 0.547198 0.726 -3.37106 1.6176 -4.98866
123500 1.08165 0.541884 0.726 -3.36783 1.62215 -4.98998
123520 1.0885 0.51782 0.726 -3.36517 1.63242 -4.99759
123540 1.091 0.509372 0.726 -3.36377 1.63618 -4.99994
123560 1.09307 0.501878 0.726 -3.36381 1.63927 -5.00308
123580 1.08502 0.537088 0.726 -3.36517 1.62721 -4.99238
123600 1.071 0.595072 0.726 -3.36662 1.60618 -4.9728
123620 1.07419 0.572763 0.726 -3.3669 1.61096 -4.97785
123640 1.08736 0.49848 0.726 -3.36664 1.63072 -4.99735
123660 1.0957 0.441466 0.726 -3.36719 1.64322 -5.01041
123680 1.09671 0.41967 0.726 -3.36909 1.64473 -5.01383
123700 1.08917 0.440393 0.726 -3.37211 1.63342 -5.00553
123720 1.07871 0.479509 0.726 -3.37534 1.61775 -4.99309
123740 1.07472 0.495302 0.726 -3.37793 1.61176 -4.98969
123760 1.07736 0.485399 0.726 -3.3797 1.61572 -4.99542
123780 1.07515 0.496961 0.726 -3.38099 1.6124 -4.99339
123800 1.07702 0.491969 0.726 -3.38173 1.6152 -4.99693
123820 1.08653 0.454926 0.726 -3.3822 1.62947 -5.01167
123840 1.08983 0.445122 0.726 -3.38345 1.63441 -5.01786
123860 1.08439 0.474336 0.726 -3.38596 1.62627 -5.01222
123880 1.07311 0.527362 0.726 -3.38926 1.60934 -4.9986
123900 1.06478 0.562562 0.726 -3.39222 1.59685 -4.98907
123920 1.06744 0.546092 0.726 -3.39392 1.60083 -4.99475
123940 1.07393 0.511911 0.726 -3.39441 1.61057 -5.00498
123960 1.0786 0.487996 0.726 -3.39414 1.61758 -5.01172
123980 1.0865 0.45433 0.726 -3.39362 1.62942 -5.02304
124000 1.08748 0.4512 0.726 -3.39369 1.63089 -5.02459
124020 1.0789 0.486382 0.726 -3.39475 1.61802 -5.01277
124040 1.07899 0.481332 0.726 -3.39618 1.61816 -5.01434
124060 1.08418 0.451223 0.726 -3.39796 1.62595 -5.02391
124080 1.08568 0.434658 0.726 -3.40072 1.6282 -5.02892
124100 1.08113 0.442913 0.726 -3.40479 1.62136 -5.02615
124120 1.07206 0.469454 0.726 -3.40962 1.60777 -5.01739
124140 1.06944 0.469527 0.726 -3.41419 1.60384 -5.01802
124160 1.06742 0.469581 0.726 -3.41795 1.60081 -5.01875
124180 1.06071 0.493072 0.726 -3.42047 1.59075 -5.01122
124200 1.05936 0.496847 0.726 -3.42093 1.58872 -5.00965
124220 1.07121 0.449113 0.726 -3.41899 1.60649 -5.02549
124240 1.07965 0.42165 0.726 -3.41556 1.61915 -5.03471
124260 1.08038 0.43248 0.726 -3.41142 1.62025 -5.03167
124280 1.08122 0.4477 0.726 -3.4067 1.62151 -5.02821
124300 1.07567 0.492252 0.726 -3.40137 1.61318 -5.01455
124320 1.07373 0.521269 0.726 -3.39483 1.61028 -5.00511
124340 1.08446 0.496522 0.726 -3.38697 1.62636 -5.01333
124360 1.09207 0.483892 0.726 -3.37911 1.63777 -5.01689
124380 1.09652 0.484075 0.726 -3.3726 1.64445 -5.01704
124400 1.09597 0.503324 0.726 -3.36811 1.64363 -5.01174
124420 1.09146 0.535113 0.726 -3.36556 1.63686 -5.00242
124440 1.08641 0.563201 0.726 -3.36436 1.6293 -4.99366
124460 1.08677 0.561746 0.726 -3.36394 1.62983 -4.99377
124480 1.09124 0.535287 0.726 -3.36442 1.63654 -5.00096
124500 1.09045 0.524459 0.726 -3.36646 1.63535 -5.00182
124520 1.08314 0.534339 0.726 -3.37065 1.62438 -4.99503
124540 1.08034 0.515327 0.726 -3.37724 1.62019 -4.99743
124560 1.08339 0.460294 0.726 -3.38692 1.62476 -5.01168
124580 1.07949 0.42638 0.726 -3.39993 1.61891 -5.01884
124600 1.07093 0.412708 0.726 -3.41358 1.60607 -5.01965
124620 1.0654 0.395258 0.726 -3.4243 1.59778 -5.02208
124640 1.06275 0.378188 0.726 -3.43092 1.5938 -5.02472
124660 1.06524 0.353757 0.726 -3.43419 1.59754 -5.03173
124680 1.05899 0.379792 0.726 -3.43508 1.58817 -5.02325
124700 1.05509 0.406896 0.726 -3.43355 1.58232 -5.01587
124720 1.06191 0.395438 0.726 -3.42954 1.59255 -5.0221
124740 1.06795 0.392342 0.726 -3.42384 1.60161 -5.02545
124760 1.07155 0.404131 0.726 -3.41731 1.607 -5.02431
124780 1.07091 0.435252 0.726 -3.41049 1.60604 -5.01653
124800 1.07172 0.458959 0.726 -3.40362 1.60726 -5.01088
124820 1.07698 0.463305 0.726 -3.39699 1.61515 -5.01214
124840 1.07485 0.498521 0.726 -3.39114 1.61196 -5.0031
124860 1.0754 0.521819 0.726 -3.38591 1.61277 -4.99869
124880 1.08254 0.5145 0.726 -3.38127 1.62349 -5.00476
124900 1.08584 0.51889 0.726 -3.37774 1.62843 -5.00617
124920 1.08309 0.542407 0.726 -3.37538 1.62432 -4.99969
124940 1.08412 0.543748 0.726 -3.37376 1.62585 -4.99961
124960 1.08645 0.534849 0.726 -3.37282 1.62936 -5.00218
124980 1.08252 0.55033 0.726 -3.37263 1.62345 -4.99609
125000 1.07765 0.568754 0.726 -3.37275 1.61615 -4.9889
125020 1.07898 0.561019 0.726 -3.37266 1.61815 -4.99081
125040 1.07614 0.570687 0.726 -3.37237 1.61388 -4.98625
125060 1.07963 0.553757 0.726 -3.37166 1.61912 -4.99078
125080 1.08989 0.508345 0.726 -3.37088 1.63452 -5.00539
125100 1.08896 0.510703 0.726 -3.37109 1.63311 -5.00421
125120 1.07981 0.547172 0.726 -3.37261 1.61939 -4.99199
125140 1.07293 0.568812 0.726 -3.37493 1.60908 -4.98401
125160 1.0729 0.553431 0.726 -3.37766 1.60902 -4.98668
125180 1.0801 0.500219 0.726 -3.38091 1.61983 -5.00074
125200 1.086 0.448693 0.726 -3.38555 1.62867 -5.01422
125220 1.08578 0.423799 0.726 -3.39226 1.62834 -5.0206
125240 1.0762 0.441549 0.726 -3.40067 1.61398 -5.01464
125260 1.06539 0.467517 0.726 -3.40899 1.59776 -5.00675
125280 1.0614 0.468637 0.726 -3.41553 1.59178 -5.00731
125300 1.0582 0.472034 0.726 -3.41974 1.58698 -5.00672
125320 1.05327 0.488665 0.726 -3.42131 1.57959 -5.0009
125340 1.05317 0.489128 0.726 -3.41977 1.57944 -4.99921
125360 1.06549 0.442631 0.726 -3.41503 1.59792 -5.01295
125380 1.07883 0.400731 0.726 -3.40826 1.61792 -5.02618
125400 1.08086 0.415278 0.726 -3.40103 1.62096 -5.02199
125420 1.08087 0.443425 0.726 -3.39401 1.62098 -5.01499
125440 1.0834 0.459823 0.726 -3.38742 1.62478 -5.01219
125460 1.08841 0.460797 0.726 -3.38165 1.63229 -5.01394
125480 1.09034 0.468101 0.726 -3.37724 1.63518 -5.01243
125500 1.08746 0.488635 0.726 -3.37429 1.63087 -5.00516
125520 1.09097 0.476671 0.726 -3.37245 1.63612 -5.00857
125540 1.09749 0.449139 0.726 -3.37201 1.6459 -5.01791
125560 1.09527 0.460685 0.726 -3.37361 1.64258 -5.01619
125580 1.08413 0.512863 0.726 -3.37715 1.62586 -5.00301
125600 1.07202 0.566189 0.726 -3.38157 1.60771 -4.98928
125620 1.06774 0.577699 0.726 -3.38576 1.60128 -4.98705
125640 1.07373 0.537135 0.726 -3.38954 1.61028 -4.99982
125660 1.07782 0.499674 0.726 -3.39385 1.61641 -5.01026
125680 1.07387 0.493744 0.726 -3.4 1.61048 -5.01048
125700 1.06838 0.488682 0.726 -3.40857 1.60225 -5.01082
125720 1.06487 0.464942 0.726 -3.41908 1.59699 -5.01607
125740 1.06236 0.428918 0.726 -3.42985 1.59322 -5.02307
125760 1.06188 0.386831 0.726 -3.43905 1.59251 -5.03155
125780 1.05847 0.368978 0.726 -3.44578 1.58739 -5.03317
125800 1.05465 0.368882 0.726 -3.44965 1.58166 -5.0313
125820 1.04995 0.388568 0.726 -3.45039 1.57461 -5.025
125840 1.04615 0.419714 0.726 -3.44763 1.56892 -5.01655
125860 1.04525 0.451559 0.726 -3.4409 1.56756 -5.00846
125880 1.0522 0.459076 0.726 -3.43044 1.57799 -5.00843
125900 1.06323 0.45039 0.726 -3.41848 1.59453 -5.013
125920 1.06998 0.452624 0.726 -3.40824 1.60465 -5.01288
125940 1.07351 0.460067 0.726 -3.40081 1.60995 -5.01076
125960 1.07665 0.464534 0.726 -3.39543 1.61465 -5.01008
125980 1.07878 0.470499 0.726 -3.39125 1.61785 -5.0091
126000 1.08291 0.465917 0.726 -3.38778 1.62405 -5.01183
126020 1.08839 0.453539 0.726 -3.38509 1.63227 -5.01736
126040 1.09082 0.45115 0.726 -3.38353 1.6359 -5.01944
126060 1.08598 0.474987 0.726 -3.38321 1.62865 -5.01186
126080 1.08441 0.480023 0.726 -3.38365 1.6263 -5.00994
126100 1.08886 0.454669 0.726 -3.38474 1.63296 -5.01769
126120 1.09118 0.434494 0.726 -3.38702 1.63644 -5.02346
126140 1.08792 0.43496 0.726 -3.39087 1.63155 -5.02242
126160 1.08374 0.435564 0.726 -3.3961 1.62529 -5.02139
126180 1.08245 0.419256 0.726 -3.4023 1.62335 -5.02565
126200 1.07772 0.413961 0.726 -3.40917 1.61625 -5.02542
126220 1.06786 0.431364 0.726 -3.41592 1.60147 -5.01738
126240 1.0638 0.431093 0.726 -3.42132 1.59538 -5.01669
126260 1.06127 0.435749 0.726 -3.42485 1.59159 -5.01644
126280 1.05425 0.471685 0.726 -3.42618 1.58105 -5.00723
126300 1.0519 0.495427 0.726 -3.42451 1.57753 -5.00204
126320 1.06076 0.475637 0.726 -3.41922 1.59082 -5.01004
126340 1.07562 0.435467 0.726 -3.41073 1.6131 -5.02383
126360 1.08699 0.416719 0.726 -3.40073 1.63015 -5.03088
126380 1.08839 0.443541 0.726 -3.39135 1.63225 -5.02361
126400 1.08494 0.488845 0.726 -3.38373 1.62708 -5.01082
126420 1.0789 0.536688 0.726 -3.37785 1.61803 -4.99588
126440 1.07958 0.545894 0.726 -3.3732 1.61905 -4.99225
126460 1.08702 0.519228 0.726 -3.36983 1.63021 -5.00004
126480 1.09011 0.508631 0.726 -3.36816 1.63484 -5.00299
126500 1.08818 0.519998 0.726 -3.36797 1.63195 -4.99992
126520 1.08506 0.535195 0.726 -3.36866 1.62727 -4.99593
126540 1.08577 0.5287 0.726 -3.36973 1.62833 -4.99806
126560 1.09469 0.482161 0.726 -3.37133 1.64171 -5.01304
126580 1.09473 0.471106 0.726 -3.37426 1.64177 -5.01602
126600 1.08248 0.513635 0.726 -3.37835 1.62339 -5.00174
126620 1.07431 0.542022 0.726 -3.38235 1.61114 -4.9935
126640 1.07097 0.551926 0.726 -3.38541 1.60614 -4.99155
126660 1.06671 0.56676 0.726 -3.38723 1.59975 -4.98698
126680 1.06929 0.554454 0.726 -3.38753 1.60362 -4.99115
126700 1.07108 0.5469 0.726 -3.38653 1.6063 -4.99284
126720 1.07291 0.541763 0.726 -3.38436 1.60905 -4.9934
126740 1.07744 0.529352 0.726 -3.38105 1.61583 -4.99688
126760 1.07762 0.53837 0.726 -3.37677 1.61611 -4.99289
126780 1.08184 0.532628 0.726 -3.37125 1.62243 -4.99368
126800 1.0896 0.512423 0.726 -3.3645 1.63408 -4.99858
126820 1.1009 0.47973 0.726 -3.35709 1.65102 -5.00811
126840 1.10945 0.462769 0.726 -3.3503 1.66384 -5.01414
126860 1.10883 0.485375 0.726 -3.34545 1.6629 -5.00836
126880 1.10535 0.514997 0.726 -3.34311 1.65769 -5.0008
126900 1.09929 0.544889 0.726 -3.34355 1.6486 -4.99215
126920 1.08772 0.584687 0.726 -3.34696 1.63126 -4.97822
126940 1.07936 0.597206 0.726 -3.35289 1.61872 -4.9716
126960 1.07807 0.568419 0.726 -3.36061 1.61678 -4.97739
126980 1.07822 0.52835 0.726 -3.36957 1.61701 -4.98659
127000 1.07492 0.504096 0.726 -3.37894 1.61206 -4.99099
127020 1.07214 0.482923 0.726 -3.38754 1.60788 -4.99542
127040 1.07042 0.463405 0.726 -3.39461 1.60531 -4.99992
127060 1.07058 0.442767 0.726 -3.39994 1.60555 -5.00549
127080 1.06881 0.436542 0.726 -3.40372 1.60289 -5.00661
127100 1.073 0.411589 0.726 -3.40601 1.60918 -5.01519
127120 1.07847 0.388423 0.726 -3.40743 1.61739 -5.02482
127140 1.06967 0.43134 0.726 -3.40848 1.60418 -5.01267
127160 1.06484 0.460884 0.726 -3.40838 1.59694 -5.00532
127180 1.06966 0.451542 0.726 -3.40649 1.60417 -5.01065
127200 1.07531 0.44307 0.726 -3.40296 1.61265 -5.01561
127220 1.08054 0.445515 0.726 -3.3981 1.62048 -5.01859
127240 1.07949 0.486377 0.726 -3.39204 1.61891 -5.01096
127260 1.0725 0.562063 0.726 -3.38427 1.60843 -4.9927
127280 1.07256 0.614568 0.726 -3.37377 1.60851 -4.98229
127300 1.07835 0.644787 0.726 -3.36109 1.6172 -4.97828
127320 1.08573 0.66057 0.726 -3.34892 1.62826 -4.97718
127340 1.09731 0.64413 0.726 -3.34005 1.64564 -4.9857
127360 1.10113 0.645013 0.726 -3.3356 1.65137 -4.98697
127380 1.09924 0.657047 0.726 -3.33466 1.64853 -4.98319
127400 1.10213 0.637707 0.726 -3.33608 1.65286 -4.98894
127420 1.1 0.630587 0.726 -3.33953 1.64966 -4.98919
127440 1.09649 0.626056 0.726 -3.34455 1.64441 -4.98896
127460 1.09275 0.623061 0.726 -3.35065 1.6388 -4.98945
127480 1.08444 0.6412 0.726 -3.35722 1.62633 -4.98355
127500 1.07555 0.66168 0.726 -3.36328 1.61301 -4.97628
127520 1.078 0.631441 0.726 -3.36811 1.61667 -4.98478
127540 1.08282 0.587747 0.726 -3.37221 1.62391 -4.99611
127560 1.07836 0.581496 0.726 -3.37609 1.61722 -4.99331
127580 1.08015 0.547092 0.726 -3.37954 1.6199 -4.99944
127600 1.08857 0.483311 0.726 -3.38294 1.63253 -5.01547
127620 1.08611 0.466601 0.726 -3.38709 1.62884 -5.01593
127640 1.07835 0.477232 0.726 -3.39184 1.61721 -5.00904
127660 1.06843 0.502602 0.726 -3.39623 1.60232 -4.99855
127680 1.06851 0.491155 0.726 -3.39932 1.60244 -5.00176
127700 1.07845 0.443698 0.726 -3.40124 1.61736 -5.0186
127720 1.07903 0.441696 0.726 -3.40298 1.61821 -5.0212
127740 1.07032 0.482601 0.726 -3.40473 1.60516 -5.00989
127760 1.06769 0.498667 0.726 -3.4057 1.60121 -5.00691
127780 1.07003 0.493761 0.726 -3.40533 1.60472 -5.01005
127800 1.06869 0.505034 0.726 -3.40316 1.60271 -5.00587
127820 1.07319 0.494794 0.726 -3.39799 1.60946 -5.00745
127840 1.08692 0.45493 0.726 -3.38915 1.63005 -5.0192
127860 1.09281 0.460142 0.726 -3.37839 1.63889 -5.01728
127880 1.08807 0.515899 0.726 -3.36806 1.63178 -4.99984
127900 1.09017 0.539363 0.726 -3.35905 1.63493 -4.99398
127920 1.09845 0.528867 0.726 -3.35199 1.64734 -4.99933
127940 1.10247 0.530025 0.726 -3.34764 1.65337 -5.00101
127960 1.09876 0.558882 0.726 -3.34616 1.64782 -4.99397
127980 1.09334 0.588558 0.726 -3.34699 1.63968 -4.98666
128000 1.09205 0.592385 0.726 -3.3495 1.63775 -4.98725
128020 1.09274 0.577549 0.726 -3.35364 1.63878 -4.99242
128040 1.09303 0.555071 0.726 -3.35961 1.63922 -4.99883
128060 1.08488 0.562782 0.726 -3.36732 1.62699 -4.99431
128080 1.07751 0.567323 0.726 -3.37558 1.61594 -4.99152
128100 1.07761 0.543304 0.726 -3.38317 1.61609 -4.99926
128120 1.08063 0.509567 0.726 -3.38976 1.62062 -5.01038
128140 1.08273 0.483435 0.726 -3.39552 1.62377 -5.01929
128160 1.07504 0.503191 0.726 -3.40047 1.61224 -5.01271
128180 1.06885 0.520661 0.726 -3.40393 1.60295 -5.00688
128200 1.07202 0.501398 0.726 -3.40559 1.60771 -5.0133
128220 1.07201 0.496607 0.726 -3.40602 1.60769 -5.01371
128240 1.07579 0.476873 0.726 -3.40556 1.61336 -5.01891
128260 1.08197 0.447907 0.726 -3.40476 1.62263 -5.02739
128280 1.07895 0.457894 0.726 -3.40423 1.6181 -5.02234
128300 1.07231 0.481343 0.726 -3.40362 1.60814 -5.01176
128320 1.07557 0.459564 0.726 -3.40237 1.61303 -5.0154
128340 1.08252 0.418128 0.726 -3.40082 1.62346 -5.02428
128360 1.09146 0.366245 0.726 -3.3998 1.63686 -5.03666
128380 1.09388 0.344656 0.726 -3.40014 1.6405 -5.04064
128400 1.08538 0.37533 0.726 -3.40192 1.62774 -5.02966
128420 1.07647 0.412106 0.726 -3.40412 1.61437 -5.01849
128440 1.06967 0.440178 0.726 -3.40571 1.60418 -5.00989
128460 1.06971 0.437974 0.726 -3.40605 1.60425 -5.0103
128480 1.07663 0.406042 0.726 -3.40527 1.61463 -5.0199
128500 1.08102 0.386443 0.726 -3.4041 1.62121 -5.02531
128520 1.08306 0.380566 0.726 -3.40306 1.62426 -5.02732
128540 1.08472 0.378292 0.726 -3.4024 1.62676 -5.02916
128560 1.08372 0.386051 0.726 -3.40226 1.62525 -5.02751
128580 1.08243 0.394528 0.726 -3.40259 1.62331 -5.02591
128600 1.077 0.421843 0.726 -3.40332 1.61517 -5.01849
128620 1.07057 0.454573 0.726 -3.40408 1.60554 -5.00961
128640 1.06861 0.46844 0.726 -3.40405 1.60259 -5.00665
128660 1.07039 0.467642 0.726 -3.40221 1.60526 -5.00748
128680 1.07559 0.457079 0.726 -3.3981 1.61307 -5.01117
128700 1.07667 0.469658 0.726 -3.39225 1.61468 -5.00693
128720 1.07702 0.491034 0.726 -3.38529 1.61521 -5.00051
128740 1.07659 0.520324 0.726 -3.37769 1.61456 -4.99225
128760 1.07551 0.553417 0.726 -3.36976 1.61294 -4.9827
128780 1.08243 0.548897 0.726 -3.36176 1.62332 -4.98507
128800 1.09452 0.5162 0.726 -3.35453 1.64146 -4.99598
128820 1.10151 0.500032 0.726 -3.34936 1.65193 -5.00129
128840 1.10076 0.511301 0.726 -3.34688 1.65081 -4.99769
128860 1.10142 0.509725 0.726 -3.347 1.65179 -4.99879
128880 1.0987 0.51289 0.726 -3.34974 1.64772 -4.99746
128900 1.09366 0.517311 0.726 -3.3549 1.64016 -4.99506
128920 1.08753 0.520138 0.726 -3.3619 1.63098 -4.99287
128940 1.07986 0.525215 0.726 -3.36973 1.61947 -4.9892
128960 1.08095 0.491159 0.726 -3.37732 1.6211 -4.99842
128980 1.08505 0.445848 0.726 -3.38456 1.62725 -5.01181
129000 1.07865 0.451209 0.726 -3.39158 1.61765 -5.00923
129020 1.07014 0.473652 0.726 -3.39766 1.60488 -5.00254
129040 1.0642 0.492101 0.726 -3.40196 1.59597 -4.99793
129060 1.05765 0.518446 0.726 -3.40404 1.58615 -4.99019
129080 1.055 0.533253 0.726 -3.40348 1.58218 -4.98566
129100 1.06156 0.514686 0.726 -3.40009 1.59202 -4.99211
129120 1.07514 0.473194 0.726 -3.39456 1.61239 -5.00694
129140 1.08281 0.463754 0.726 -3.38836 1.62389 -5.01226
129160 1.07623 0.517475 0.726 -3.38248 1.61402 -4.9965
129180 1.07441 0.54718 0.726 -3.37645 1.61129 -4.98774
129200 1.08681 0.508736 0.726 -3.37023 1.6299 -5.00013
129220 1.0981 0.46799 0.726 -3.36527 1.64681 -5.01208
129240 1.09695 0.475211 0.726 -3.36275 1.64509 -5.00784
129260 1.09057 0.500317 0.726 -3.36242 1.63553 -4.99795
129280 1.08948 0.497514 0.726 -3.36337 1.63389 -4.99726
129300 1.09442 0.462888 0.726 -3.36538 1.6413 -5.00668
129320 1.09951 0.424517 0.726 -3.36881 1.64893 -5.01774
129340 1.09387 0.431619 0.726 -3.37378 1.64047 -5.01425
129360 1.08355 0.460733 0.726 -3.37909 1.625 -5.00409
129380 1.0775 0.474076 0.726 -3.3832 1.61592 -4.99912
129400 1.07965 0.455414 0.726 -3.38565 1.61915 -5.0048
129420 1.07893 0.452219 0.726 -3.3871 1.61808 -5.00518
129440 1.07574 0.465048 0.726 -3.38789 1.61328 -5.00117
129460 1.07707 0.463873 0.726 -3.38807 1.61528 -5.00335
129480 1.08042 0.457748 0.726 -3.38791 1.62031 -5.00821
129500 1.07909 0.473674 0.726 -3.38777 1.61832 -5.00609
129520 1.0745 0.504539 0.726 -3.38752 1.61143 -4.99894
129540 1.06864 0.538748 0.726 -3.38658 1.60265 -4.98923
129560 1.07109 0.535565 0.726 -3.38435 1.60632 -4.99067
129580 1.08073 0.500207 0.726 -3.38097 1.62077 -5.00174
129600 1.09319 0.452795 0.726 -3.37744 1.63946 -5.0169
129620 1.09836 0.437183 0.726 -3.37513 1.64721 -5.02233
129640 1.09364 0.464039 0.726 -3.37481 1.64013 -5.01494
129660 1.08586 0.50446 0.726 -3.37624 1.62847 -5.00471
129680 1.07277 0.566025 0.726 -3.37867 1.60884 -4.9875
129700 1.06754 0.591262 0.726 -3.38086 1.60099 -4.98184
129720 1.06934 0.581461 0.726 -3.38207 1.60369 -4.98576
129740 1.07336 0.55842 0.726 -3.38225 1.60971 -4.99196
129760 1.07546 0.54174 0.726 -3.38151 1.61287 -4.99438
129780 1.08276 0.505745 0.726 -3.37992 1.62381 -5.00373
129800 1.09171 0.468784 0.726 -3.37816 1.63723 -5.01539
129820 1.09091 0.478939 0.726 -3.37734 1.63603 -5.01337
129840 1.08313 0.520912 0.726 -3.37772 1.62437 -5.00209
129860 1.07358 0.568985 0.726 -3.37859 1.61004 -4.98863
129880 1.06746 0.597803 0.726 -3.37889 1.60087 -4.97976
129900 1.07131 0.578256 0.726 -3.37772 1.60664 -4.98436
129920 1.08048 0.531536 0.726 -3.37522 1.62039 -4.99561
129940 1.09366 0.467004 0.726 -3.37236 1.64016 -5.01252
129960 1.10049 0.429117 0.726 -3.37069 1.65041 -5.0211
129980 1.10119 0.416722 0.726 -3.3714 1.65146 -5.02286
130000 1.09419 0.434138 0.726 -3.37494 1.64095 -5.01589
130020 1.08264 0.466102 0.726 -3.38078 1.62364 -5.00442
130040 1.07497 0.476694 0.726 -3.38767 1.61213 -4.9998
130060 1.07599 0.44695 0.726 -3.39452 1.61366 -5.00818
130080 1.08261 0.393756 0.726 -3.40125 1.62359 -5.02484
130100 1.08233 0.374135 0.726 -3.40832 1.62317 -5.03149
130120 1.07187 0.402932 0.726 -3.41537 1.60748 -5.02285
130140 1.06295 0.427293 0.726 -3.4211 1.59411 -5.0152
130160 1.06777 0.394064 0.726 -3.42467 1.60134 -5.02601
130180 1.07285 0.363853 0.726 -3.42668 1.60895 -5.03564
130200 1.07022 0.374655 0.726 -3.42772 1.60501 -5.03274
130220 1.0688 0.387624 0.726 -3.42763 1.60289 -5.03052
130240 1.06839 0.39887 0.726 -3.42614 1.60226 -5.0284
130260 1.06948 0.407621 0.726 -3.42296 1.6039 -5.02686
130280 1.07073 0.424622 0.726 -3.41768 1.60577 -5.02346
