# Created by MD - Bulk Evaluation, Folder: ./EMD_LJ
# t λ(t) ACF_λ
# ps W/(m*K) eV^2/(Å^4*ps)
15.215 1.1931807918103881e8 3.677385035403361e-5
15.22 1.1932451352695061e8 3.356216557500282e-5
15.225 1.193303538209272e8 3.028006731861425e-5
15.23 1.193355915504926e8 2.6975329767482335e-5
15.235 1.1934022478038488e8 2.367207650793149e-5
15.24 1.1934425417080235e8 2.0374555812672266e-5
15.245000000000001 1.1934768019037703e8 1.7076425328484357e-5
15.25 1.1935050229381466e8 1.3772943833949792e-5
15.255 1.1935272021023117e8 1.0471852227380397e-5
15.26 1.1935433672247225e8 7.19879095858379e-6
15.265 1.193553607848502e8 3.9955819772928715e-6
15.27 1.1935580965536378e8 9.111737395222772e-7
15.275 1.1935570901302138e8 -2.0113292935115863e-6
15.280000000000001 1.1935509081284577e8 -4.746426351449143e-6
15.285 1.1935398964017278e8 -7.290865353105712e-6
15.290000000000001 1.1935243909909877e8 -9.658624647732949e-6
15.295 1.1935046980206232e8 -1.18684287048766e-5
15.3 1.1934810983047344e8 -1.3929220590958545e-5
15.305 1.1934538752365293e8 -1.582923792473655e-5
15.31 1.1934233562820706e8 -1.753206556565754e-5
15.315 1.1933899550603472e8 -1.897994195708116e-5
15.32 1.1933542025186165e8 -2.010237315440654e-5
15.325000000000001 1.1933167595389672e8 -2.0827816943378257e-5
15.33 1.1932784074037057e8 -2.109620196748252e-5
15.335 1.1932400168295275e8 -2.0869835826241616e-5
15.34 1.1932024996668318e8 -2.0141446273343755e-5
15.345 1.1931667488758987e8 -1.8938954983462874e-5
15.35 1.1931335723241222e8 -1.7327458206856862e-5
15.355 1.1931036248146117e8 -1.540917943870861e-5
15.36 1.1930773422155161e8 -1.3321220421218131e-5
15.365 1.1930548829541299e8 -1.1229759403714602e-5
15.370000000000001 1.1930360846886669e8 -9.319261698839658e-6
15.375 1.1930204446413861e8 -7.777404064275442e-6
15.38 1.1930071292010562e8 -6.7781550568876196e-6
15.385 1.1929950148381093e8 -6.464465670920278e-6
15.39 1.1929827587233108e8 -6.933108804605659e-6
15.395 1.1929688931431843e8 -8.223826772687114e-6
15.4 1.1929519343287022e8 -1.0314428119974742e-5
15.405000000000001 1.1929304940937275e8 -1.3122619395939162e-5
15.41 1.1929033818411365e8 -1.6514702820456165e-5
15.415000000000001 1.1928696850963701e8 -2.0320350953644955e-5
15.42 1.1928288199981141e8 -2.435067297582239e-5
15.425 1.1927805484255628e8 -2.8416619032451896e-5
15.43 1.1927249639808887e8 -3.234462134733785e-5
15.435 1.1926624532580936e8 -3.598796839543639e-5
15.44 1.1925936400278753e8 -3.9234105821346556e-5
15.445 1.192519318900227e8 -4.200883775112877e-5
15.450000000000001 1.1924403833348542e8 -4.427830409587333e-5
15.455 1.1923577513465841e8 -4.604952290042826e-5
15.46 1.1922722924077943e8 -4.7368539522693514e-5
15.465 1.1921847613613898e8 -4.8314613962587474e-5
15.47 1.1920957469607966e8 -4.8990044261620475e-5
15.475 1.192005641696659e8 -4.9507073872558385e-5
15.48 1.1919146360135002e8 -4.997432281622099e-5
15.485000000000001 1.1918227357173187e8 -5.0485005686024014e-5
15.49 1.1917297976249631e8 -5.110877298559275e-5
15.495000000000001 1.191635576428194e8 -5.188761060972444e-5
15.5 1.1915397750993036e8 -5.283606896506005e-5
15.505 1.1914420911941469e8 -5.3945518530097135e-5
15.51 1.191342252651017e8 -5.519137675870611e-5
15.515 1.1912400398713371e8 -5.6540876972455705e-5
15.52 1.1911352953447756e8 -5.7958915084082304e-5
15.525 1.1910279250457013e8 -5.9411197901217695e-5
15.530000000000001 1.190917895846221e8 -6.086544923096193e-5
15.535 1.1908052309275676e8 -6.229239186597198e-5
15.540000000000001 1.1906900027771005e8 -6.36674047995855e-5
15.545 1.1905723229433727e8 -6.497240993166534e-5
15.55 1.1904523291527735e8 -6.619686948155017e-5
15.555 1.1903301727794203e8 -6.73364024370394e-5
15.56 1.1902060109369375e8 -6.838911575789548e-5
15.565 1.1900800057205565e8 -6.935145692016768e-5
15.57 1.1899523303696847e8 -7.021479637610019e-5
15.575000000000001 1.1898231810709898e8 -7.096267924034306e-5
15.58 1.1896927929756258e8 -7.156896700356582e-5
15.585 1.1895614581713504e8 -7.199755883701849e-5
15.59 1.1894295420946972e8 -7.220437553968332e-5
15.595 1.1892974949500218e8 -7.21408337352846e-5
15.6 1.1891658561639428e8 -7.175798491714383e-5
15.605 1.189035250257621e8 -7.101175786548908e-5
15.610000000000001 1.1889063723766643e8 -6.986902182534092e-5
15.615 1.1887799619405052e8 -6.831451032661081e-5
15.620000000000001 1.1886567643448322e8 -6.635695699859574e-5
15.625 1.1885374837856564e8 -6.403266497404248e-5
15.63 1.1884227335012022e8 -6.140476015280478e-5
15.635 1.188312991138996e8 -5.8558335437292964e-5
15.64 1.1882085651015341e8 -5.5593305392009046e-5
15.645 1.1881095741538355e8 -5.261705460361663e-5
15.65 1.1880159397453402e8 -4.9737890841768485e-5
15.655000000000001 1.1879273895163663e8 -4.7059365652593156e-5
15.66 1.1878434699661031e8 -4.46759389983468e-5
15.665000000000001 1.1877635653217497e8 -4.267053592408108e-5
15.67 1.1876869188307606e8 -4.1114341133246725e-5
15.675 1.1876126532688744e8 -4.006786162039129e-5
15.68 1.187539789356017e8 -3.958215107572853e-5
15.685 1.187467263279834e8 -3.96985609042088e-5
15.69 1.1873939472537675e8 -4.044567206391514e-5
15.695 1.1873186780142263e8 -4.183368475469669e-5
15.700000000000001 1.1872402964121406e8 -4.384790104661209e-5
15.705 1.1871576980789462e8 -4.644313644680534e-5
15.71 1.1870698914375354e8 -4.954127928024147e-5
15.715 1.186976055804752e8 -5.303363125359054e-5
15.72 1.1868755903762227e8 -5.6788533714854524e-5
15.725 1.1867681451335154e8 -6.066350269198409e-5
15.73 1.1866536276148984e8 -6.451947821402107e-5
15.735000000000001 1.1865321851050077e8 -6.82334453567227e-5
15.74 1.1864041680989012e8 -7.170628285965437e-5
15.745000000000001 1.1862700844060615e8 -7.486514623552305e-5
15.75 1.1861305530111884e8 -7.766135059288902e-5
15.755 1.1859862642264321e8 -8.00656103557134e-5
15.76 1.1858379498201948e8 -8.206189387374632e-5
15.765 1.185686364646739e8 -8.364099685429009e-5
15.77 1.1855322784442084e8 -8.479585352724116e-5
15.775 1.1853764724790086e8 -8.552092771174016e-5
15.780000000000001 1.1852197329790924e8 -8.581633196426567e-5
15.785 1.1850628351238039e8 -8.569403134106087e-5
15.790000000000001 1.18490651674974e8 -8.518288139454569e-5
15.795 1.1847514464701326e8 -8.432969699034684e-5
15.8 1.1845981948243779e8 -8.319487109079851e-5
15.805 1.1844472176842636e8 -8.184335778476882e-5
15.81 1.1842988588680701e8 -8.033269247138823e-5
15.815 1.1841533741836964e8 -7.87015468831174e-5
15.82 1.1840109720412366e8 -7.696306142881314e-5
15.825000000000001 1.1838718596296632e8 -7.51054305530851e-5
15.83 1.1837362811407354e8 -7.310001080822191e-5
15.835 1.1836045362143694e8 -7.091483339221253e-5
15.84 1.1834769726880491e8 -6.852918069528687e-5
15.845 1.1833539550978254e8 -6.594551657258944e-5
15.85 1.1832358172735986e8 -6.31949430981707e-5
15.855 1.1831228121128677e8 -6.033482814235301e-5
15.860000000000001 1.1830150721048345e8 -5.7439426234614833e-5
15.865 1.182912590577918e8 -5.458660420827497e-5
15.870000000000001 1.1828152267550835e8 -5.184509045365e-5
15.875 1.1827227300985071e8 -4.926613980940584e-5
15.88 1.1826347750200164e8 -4.688053752123e-5
15.885 1.1825509975825344e8 -4.469941882943179e-5
15.89 1.182471029926796e8 -4.271593597534024e-5
15.895 1.1823945323332524e8 -4.0906176235877594e-5
15.9 1.1823212240422694e8 -3.922960124997307e-5
15.905000000000001 1.182250911988013e8 -3.7630888322419574e-5
15.91 1.1821835131358805e8 -3.604508126969121e-5
15.915000000000001 1.1821190641074163e8 -3.440633609521917e-5
15.92 1.1820577129054236e8 -3.2658742156357906e-5
15.925 1.1819996918327548e8 -3.0766058868575504e-5
15.93 1.1819452760846896e8 -2.8717639635423305e-5
15.935 1.1818947357119523e8 -2.6529754751767943e-5
15.94 1.1818482888306056e8 -2.4242905456352978e-5
15.945 1.1818060627634418e8 -2.191583971699365e-5
15.950000000000001 1.1817680675058684e8 -1.9618064094442238e-5
15.955 1.1817341826962732e8 -1.74225697235832e-5
15.96 1.1817041570673597e8 -1.5399462889412225e-5
15.965 1.181677619120798e8 -1.361006594159455e-5
15.97 1.1816540976982051e8 -1.210199829697276e-5
15.975 1.181633049522239e8 -1.0906476228490548e-5
15.98 1.1816138891985053e8 -1.0038323038566513e-5
15.985000000000001 1.1815960173736618e8 -9.497974421930796e-6
15.99 1.1815788453069413e8 -9.273393719266658e-6
15.995000000000001 1.1815618173054887e8 -9.340491791191475e-6
16.0 1.1815444331430125e8 -9.66272540930374e-6
16.005 1.1815262698020647e8 -1.0192238186328767e-5
16.01 1.1815069980236717e8 -1.0874395946698545e-5
16.015 1.1814863875110586e8 -1.1655653937781356e-5
16.02 1.1814642966179527e8 -1.2492650030722127e-5
16.025 1.1814406471390331e8 -1.3359396923664452e-5
16.03 1.1814153899241024e8 -1.4250120749435957e-5
16.035 1.1813884696957487e8 -1.5177293263293123e-5
16.04 1.1813597971102402e8 -1.6165681745080038e-5
16.045 1.181329233984453e8 -1.7243906918305676e-5
16.05 1.1812965952876605e8 -1.8434558758466677e-5
16.055 1.181261669984736e8 -1.9743473580351252e-5
16.06 1.1812242604573795e8 -2.11501486823091e-5
16.065 1.181184234643305e8 -2.2603425264681455e-5
16.07 1.181141578457993e8 -2.4025496629916314e-5
16.075 1.1810964332158354e8 -2.5324297664745947e-5
16.080000000000002 1.1810491064527255e8 -2.6410191122757617e-5
16.085 1.1810000527506648e8 -2.7212073160019106e-5
16.09 1.1809498296327691e8 -2.7688519206293563e-5
16.095 1.1808990399029656e8 -2.7831455843169396e-5
16.1 1.1808482752123258e8 -2.766114804681578e-5
16.105 1.1807980755362448e8 -2.7213819277592293e-5
16.11 1.1807489140953378e8 -2.65262179902017e-5
16.115000000000002 1.1807012079700029e8 -2.5622964500599525e-5
16.12 1.180655345474398e8 -2.4510883848539043e-5
16.125 1.1806117163526288e8 -2.3181587863407178e-5
16.13 1.1805707309999809e8 -2.1620890220358265e-5
16.135 1.1805328190250511e8 -1.982197450988442e-5
16.14 1.1804984044212481e8 -1.779779530963937e-5
16.145 1.1804678622545421e8 -1.5588882272269803e-5
16.15 1.1804414670417969e8 -1.3264619387906743e-5
16.155 1.1804193447812238e8 -1.0917973421669073e-5
16.16 1.1804014387151788e8 -8.655754261240984e-6
16.165 1.1803874952291842e8 -6.586342859330692e-6
16.17 1.1803770720238526e8 -4.807616158709673e-6
16.175 1.1803695660979553e8 -3.39736583525629e-6
16.18 1.1803642559024201e8 -2.4073888812796655e-6
16.185 1.1803603517865182e8 -1.8603325328413335e-6
16.19 1.18035705006736e8 -1.7488885834206754e-6
16.195 1.1803535857366526e8 -2.038088728522453e-6
16.2 1.1803492771901977e8 -2.671729427907046e-6
16.205000000000002 1.18034355622826e8 -3.5820479657021107e-6
16.21 1.1803359791360387e8 -4.700728347784041e-6
16.215 1.1803262193520515e8 -5.968022314348163e-6
16.22 1.1803140476427615e8 -7.3372856421809875e-6
16.225 1.1802993091001673e8 -8.773914794634506e-6
16.23 1.1802819054784656e8 -1.0250573947326501e-5
16.235 1.1802617875793965e8 -1.174098337047361e-5
16.240000000000002 1.1802389583002646e8 -1.3214475395852534e-5
16.245 1.1802134843061705e8 -1.463201092846484e-5
16.25 1.1801855126414992e8 -1.5944763758935672e-5
16.255 1.1801552873739423e8 -1.7095500622318565e-5
16.26 1.1801231615126507e8 -1.8022367185598653e-5
16.265 1.1800896006313011e8 -1.866416968569295e-5
16.27 1.18005517589017e8 -1.8966681592695147e-5
16.275 1.180020545258233e8 -1.888923590160316e-5
16.28 1.1799864235165572e8 -1.8410396401783168e-5
16.285 1.1799535443660295e8 -1.7530917400887085e-5
16.29 1.1799226207698348e8 -1.627271368468991e-5
16.295 1.1798943112352698e8 -1.4673398031719006e-5
16.3 1.1798691986682756e8 -1.2778000081574757e-5
16.305 1.179847784523464e8 -1.0630527395504533e-5
16.31 1.1798304955186635e8 -8.268669723302282e-6
16.315 1.179817696278251e8 -5.722613773972501e-6
16.32 1.1798097012661624e8 -3.017004908206961e-6
16.325 1.1798067819960988e8 -1.7414814089598934e-7
16.330000000000002 1.1798091679915878e8 2.7823606783192473e-6
16.335 1.1798170411745691e8 5.824082480355251e-6
16.34 1.1798305241127977e8 8.914574271271371e-6
16.345 1.1798496622996458e8 1.200602641435269e-5
16.35 1.1798744005064909e8 1.5036145934096663e-5
16.355 1.1799045554004335e8 1.7927190663683416e-5
16.36 1.1799397903257494e8 2.0589300404933983e-5
16.365000000000002 1.1799796008165371e8 2.2928896359345822e-5
16.37 1.1800233192918403e8 2.4861250729976103e-5
16.375 1.1800701435440943e8 2.632392640763109e-5
16.38 1.1801191873223959e8 2.7287489880394725e-5
16.385 1.1801695446598123e8 2.775982239104651e-5
16.39 1.1802203548986413e8 2.7782571768029067e-5
16.395 1.1802708546304335e8 2.74203966254619e-5
16.4 1.1803204057563373e8 2.674561851894792e-5
16.405 1.1803684949895008e8 2.5822352124824085e-5
16.41 1.18041470828019e8 2.469496221940042e-5
16.415 1.1804586910031272e8 2.3384042915239974e-5
16.42 1.1805001082807061e8 2.1890586949924576e-5
16.425 1.180538617512522e8 2.020515952568807e-5
16.43 1.1805738584648769e8 1.8317919906194775e-5
16.435 1.1806054597810155e8 1.6226549817203488e-5
16.44 1.1806330572857168e8 1.3941217923755961e-5
16.445 1.180656319273505e8 1.1487249336809687e-5
16.45 1.1806749747220191e8 8.905653718866845e-6
16.455000000000002 1.180688840617415e8 6.251626490471523e-6
16.46 1.180697844552172e8 3.5908797580693155e-6
16.465 1.1807020390871009e8 9.94308537395123e-7
16.47 1.1807016058784331e8 -1.467863613646036e-6
16.475 1.1806968494320644e8 -3.731569120859075e-6
16.48 1.1806881809841296e8 -5.7442051126217644e-6
16.485 1.1806760927889721e8 -7.46981071819492e-6
16.490000000000002 1.1806611248039208e8 -8.892201043336742e-6
16.495 1.180643828823474e8 -1.0014621391540842e-5
16.5 1.1806247361444576e8 -1.0856233145052342e-5
16.505 1.180604332892687e8 -1.1447252883592568e-5
16.51 1.1805830446418105e8 -1.1823655668438587e-5
16.515 1.1805612306490915e8 -1.2021959106227167e-5
16.52 1.180539186820033e8 -1.207489755942692e-5
16.525 1.1805171548547582e8 -1.2008990405137198e-5
16.53 1.1804953342226315e8 -1.184388213080302e-5
16.535 1.180473894242304e8 -1.1592887024074748e-5
16.54 1.180452983924482e8 -1.1264890094302943e-5
16.545 1.180432737432769e8 -1.086723620408621e-5
16.55 1.1804132745060763e8 -1.0408348614846323e-5
16.555 1.1803946977214627e8 -9.898564262075523e-6
16.56 1.1803770895181075e8 -9.349559613830818e-6
16.565 1.1803605105629136e8 -8.773458215462195e-6
16.57 1.1803449990563282e8 -8.182695357041369e-6
16.575 1.1803305691275549e8 -7.5911488551015295e-6
16.580000000000002 1.1803172065563643e8 -7.015930606969345e-6
16.585 1.18030486167733e8 -6.478675065360863e-6
16.59 1.1802934412221402e8 -6.0054115720438324e-6
16.595 1.1802828021281138e8 -5.624542696256281e-6
16.6 1.180272751959149e8 -5.361637627329395e-6
16.605 1.1802630609096754e8 -5.231977008444765e-6
16.61 1.1802534872668113e8 -5.233296481243962e-6
16.615000000000002 1.180243813078775e8 -5.341886348983221e-6
16.62 1.1802338824596581e8 -5.51360998073278e-6
16.625 1.1802236337650988e8 -5.689585396762686e-6
16.63 1.1802131180237877e8 -5.8055278356436595e-6
16.635 1.1802024985766539e8 -5.802949748322771e-6
16.64 1.1801920307974438e8 -5.639734488224447e-6
16.645 1.1801820252999489e8 -5.297613936424133e-6
16.65 1.1801728019863193e8 -4.784702794224413e-6
16.655 1.1801646443189621e8 -4.132719878893816e-6
16.66 1.180157762254081e8 -3.3902984931874563e-6
16.665 1.1801522689790535e8 -2.6145866208990176e-6
16.67 1.1801481725062177e8 -1.8634066773454736e-6
16.675 1.1801453805552411e8 -1.188569563168818e-6
16.68 1.1801437164490041e8 -6.305213651478698e-7
16.685 1.180142943543282e8 -2.1436807550960656e-7
16.69 1.1801427949451417e8 5.193041270755572e-8
16.695 1.1801430038398844e8 1.7641951021455676e-7
16.7 1.1801433288808922e8 1.7889383172566555e-7
16.705000000000002 1.1801435704309405e8 8.515271278031855e-8
16.71 1.1801435769963564e8 -7.797583570455976e-8
16.715 1.180143244558479e8 -2.854232727556892e-7
16.72 1.180142512531911e8 -5.147797784830905e-7
16.725 1.1801413595122075e8 -7.456251416992218e-7
16.73 1.1801398004480189e8 -9.586407610828896e-7
16.735 1.180137884131688e8 -1.1361495683419447e-6
16.740000000000002 1.1801356879280978e8 -1.2645950142505609e-6
16.745 1.1801333059514295e8 -1.339224411592348e-6
16.75 1.1801308285196227e8 -1.3689402623233848e-6
16.755 1.180128314382582e8 -1.3793481467793788e-6
16.76 1.1801257603929105e8 -1.4125045247810473e-6
16.765 1.180123073868158e8 -1.5242267387559985e-6
16.77 1.1801200523610087e8 -1.7786851324790662e-6
16.775 1.180116375501358e8 -2.2406147691593704e-6
16.78 1.1801116123528865e8 -2.96614426066441e-6
16.785 1.1801052448779635e8 -3.994358389170697e-6
16.79 1.1800967045706338e8 -5.341341008195725e-6
16.795 1.180085417034282e8 -6.997447539683563e-6
16.8 1.1800708478524059e8 -8.928618958326999e-6
16.805 1.1800525419853601e8 -1.1082144743272769e-5
16.81 1.1800301490659961e8 -1.3396314370704522e-5
16.815 1.1800034303255944e8 -1.5810846330063054e-5
16.82 1.1799722488253164e8 -1.8274708448672524e-5
16.825 1.179936549377387e8 -2.0749568032812865e-5
16.830000000000002 1.1798963350567293e8 -2.3210068848173144e-5
16.835 1.1798516449695426e8 -2.5642180121259822e-5
16.84 1.1798025355601965e8 -2.8040979684039465e-5
16.845 1.1797490656158699e8 -3.040882869784935e-5
16.85 1.179691284281688e8 -3.275390606203792e-5
16.855 1.1796292222039504e8 -3.508825456338549e-5
16.86 1.1795628868854234e8 -3.7425130395928465e-5
16.865000000000002 1.1794922633300744e8 -3.977587157951811e-5
16.87 1.1794173200246671e8 -4.2147195589361555e-5
16.875 1.179338019308102e8 -4.453910540137644e-5
16.88 1.1792543313125707e8 -4.6943078921288823e-5
16.885 1.179166251647242e8 -4.933978850743744e-5
16.89 1.1790738236371405e8 -5.169640196734296e-5
16.895 1.1789771646169151e8 -5.396484907067106e-5
16.9 1.178876491924003e8 -5.608388361659103e-5
16.905 1.178772140134276e8 -5.798659449614756e-5
16.91 1.178664560645185e8 -5.961219118469405e-5
16.915 1.1785542996252386e8 -6.091786675936214e-5
16.92 1.1784419575527778e8 -6.18870602201236e-5
16.925 1.1783281380604082e8 -6.253288453566824e-5
16.93 1.1782133946382566e8 -6.289703917829383e-5
16.935 1.1780981828298144e8 -6.304489346527464e-5
16.94 1.1779828247260891e8 -6.305695950944449e-5
16.945 1.177867492130991e8 -6.301700912153268e-5
16.95 1.1777522127163981e8 -6.299882609861743e-5
16.955000000000002 1.1776368993911017e8 -6.305407805875827e-5
16.96 1.177521398228494e8 -6.320415742912398e-5
16.965 1.177405547019769e8 -6.343672533674835e-5
16.97 1.1772892357787223e8 -6.370703434771147e-5
16.975 1.1771724605582641e8 -6.394391696083138e-5
16.98 1.1770553621072313e8 -6.406036864194086e-5
16.985 1.1769382417888156e8 -6.396782093558716e-5
16.990000000000002 1.1768215499530186e8 -6.359197977572618e-5
16.995 1.1767058469942844e8 -6.288684589635258e-5
17.0 1.1765917434361838e8 -6.184362073792362e-5
17.005 1.1764798296232744e8 -6.049316121078531e-5
17.01 1.1763706064894272e8 -5.89023482600595e-5
17.015 1.1762644275488718e8 -5.716545034971101e-5
17.02 1.1761614599323215e8 -5.5391941147694566e-5
17.025 1.176061669016837e8 -5.369289075051283e-5
17.03 1.1759648268528628e8 -5.2168560927539313e-5
17.035 1.1758705402192019e8 -5.089935395475267e-5
17.04 1.1757782912177537e8 -4.994115609159103e-5
17.045 1.1756874826798978e8 -4.932473438415621e-5
17.05 1.1755974830066869e8 -4.905695872962233e-5
17.055 1.1755076687221491e8 -4.912207974667435e-5
17.06 1.1754174651014568e8 -4.9482555271514476e-5
17.065 1.1753263847551537e8 -5.008045822866254e-5
17.07 1.175234062526074e8 -5.0840099424607003e-5
17.075 1.1751402836362189e8 -5.1672783494587035e-5
17.080000000000002 1.175045001006038e8 -5.248388893864016e-5
17.085 1.1749483377620989e8 -5.318197918511998e-5
17.09 1.1748505727594313e8 -5.3688258749215174e-5
17.095 1.1747521102056144e8 -5.39444959866843e-5
17.1 1.1746534375966473e8 -5.391787715223673e-5
17.105 1.1745550781092925e8 -5.360221214008036e-5
17.11 1.1744575442517713e8 -5.301535319964252e-5
17.115000000000002 1.1743612988031837e8 -5.219380866470925e-5
17.12 1.1742667273775765e8 -5.118542194629754e-5
17.125 1.1741741244960217e8 -5.004192643887314e-5
17.13 1.1740836916536416e8 -4.881327857781816e-5
17.135 1.1739955441067435e8 -4.7543792493531345e-5
17.14 1.1739097239111902e8 -4.6269171938939046e-5
17.145 1.1738262177982378e8 -4.501419037572939e-5
17.150000000000002 1.1737449772195639e8 -4.379263963228604e-5
17.155 1.1736659355129881e8 -4.26105287583916e-5
17.16 1.1735890177354074e8 -4.147090086541543e-5
17.165 1.173514142576128e8 -4.037767346153813e-5
17.17 1.1734412193205146e8 -3.933720881436978e-5
17.175 1.1733701434222992e8 -3.83582644731659e-5
17.18 1.1733007926852034e8 -3.7451376729868924e-5
17.185 1.1732330252698855e8 -3.662748177284937e-5
17.19 1.1731666813721861e8 -3.589528137381357e-5
17.195 1.1731015900448103e8 -3.525825469969426e-5
17.2 1.1730375799123462e8 -3.4713390569744276e-5
17.205000000000002 1.1729744902454893e8 -3.425206255045534e-5
17.21 1.1729121796140784e8 -3.386180051847761e-5
17.215 1.1728505318256964e8 -3.3527486367718865e-5
17.22 1.1727894610505138e8 -3.323104783709842e-5
17.225 1.1727289190466918e8 -3.2949468470878205e-5
17.23 1.1726689063457307e8 -3.26524489399165e-5
17.235 1.1726094857821225e8 -3.230218306196367e-5
17.240000000000002 1.1725507928242172e8 -3.1857078484762895e-5
17.245 1.1724930359409136e8 -3.12789281906563e-5
17.25 1.172436482561093e8 -3.0541488036869304e-5
17.255 1.172381430101895e8 -2.9638220985119682e-5
17.26 1.1723281650051615e8 -2.8587661550865662e-5
17.265 1.1722769155361365e8 -2.7434870022905003e-5
17.27 1.1722278064898542e8 -2.624789290370864e-5
17.275000000000002 1.1721808250243708e8 -2.5109139344901194e-5
17.28 1.1721358058073334e8 -2.4102892618628125e-5
17.285 1.1720924402441905e8 -2.3301474226086073e-5
17.29 1.1720503093253943e8 -2.2753261041179267e-5
17.295 1.1720089346016239e8 -2.2474851813759484e-5
17.3 1.1719678387614293e8 -2.2448403946549315e-5
17.305 1.1719266059364419e8 -2.26245945387519e-5
17.31 1.1718849308584848e8 -2.2931845657751827e-5
17.315 1.1718426462874714e8 -2.32908520530054e-5
17.32 1.1717997224239121e8 -2.36306780072164e-5
17.325 1.171756239993073e8 -2.3901440881550137e-5
17.330000000000002 1.1717123462956135e8 -2.4080247482837463e-5
17.335 1.1716682063299125e8 -2.417064504823406e-5
17.34 1.1716239587253965e8 -2.419791111580306e-5
17.345 1.1715796824254028e8 -2.420201305004553e-5
17.35 1.1715353775778568e8 -2.4229117411716767e-5
17.355 1.1714909623324342e8 -2.432269270932804e-5
17.36 1.1714462850887313e8 -2.451551661404039e-5
17.365000000000002 1.171401149133497e8 -2.4824125832070226e-5
17.37 1.1713553442783108e8 -2.52467138214571e-5
17.375 1.171308679265891e8 -2.5764392854875613e-5
17.38 1.1712610100042215e8 -2.6344492715277196e-5
17.385 1.1712122600195721e8 -2.6945767771591357e-5
17.39 1.1711624295368496e8 -2.752562178077254e-5
17.395 1.1711115902796787e8 -2.804849330905e-5
17.400000000000002 1.1710598656519252e8 -2.849345037330175e-5
17.405 1.1710073993530616e8 -2.8859239137385234e-5
17.41 1.1709543190360902e8 -2.9164654379507948e-5
17.415 1.1709007039455949e8 -2.944381819967894e-5
17.42 1.1708465645503803e8 -2.9737789637752555e-5
17.425 1.1707918384015441e8 -3.0085218471118943e-5
17.43 1.1707364021676856e8 -3.0514007640834782e-5
17.435 1.1706800974307802e8 -3.10346085886376e-5
17.44 1.1706227667080028e8 -3.163554756834833e-5
17.445 1.1705642948894027e8 -3.228197911080519e-5
17.45 1.1705046501737672e8 -3.2917681067636e-5
17.455000000000002 1.1704439183148843e8 -3.3470372242392756e-5
17.46 1.1703823245372716e8 -3.385987364376329e-5
17.465 1.170320238594107e8 -3.400837508847123e-5
17.47 1.1702581603683725e8 -3.3851437459436465e-5
17.475 1.1701966863747205e8 -3.334786851996179e-5
17.48 1.1701364610604048e8 -3.248646375199842e-5
17.485 1.170078120132844e8 -3.128798149527364e-5
17.490000000000002 1.1700222348904364e8 -2.9802071082988166e-5
17.495 1.1699692655602065e8 -2.810049906272842e-5
17.5 1.1699195284334993e8 -2.6268839861898763e-5
17.505 1.1698731782602476e8 -2.4398105452740187e-5
17.51 1.169830205934073e8 -2.2576400734548272e-5
17.515 1.1697904507796746e8 -2.088130594567448e-5
17.52 1.1697536252227145e8 -1.937395848392392e-5
17.525000000000002 1.1697193476541127e8 -1.809601351484401e-5
17.53 1.1696871783408819e8 -1.706935307940385e-5
17.535 1.1696566549086167e8 -1.6296845251846896e-5
17.54 1.1696273267526086e8 -1.5762756088516167e-5
17.545 1.169598788983152e8 -1.5432846928004914e-5
17.55 1.1695707149725766e8 -1.5255805533497657e-5
17.555 1.1695428836539818e8 -1.5167552100082978e-5
17.56 1.1695151962118927e8 -1.5098529249021382e-5
17.565 1.1694876779013996e8 -1.4982668619803874e-5
17.57 1.1694604643090446e8 -1.4765431524727933e-5
17.575 1.1694337755630244e8 -1.4408941303059096e-5
17.580000000000002 1.1694078846965753e8 -1.3893242320925618e-5
17.585 1.1693830865963645e8 -1.321440149351868e-5
17.59 1.1693596715537046e8 -1.2381375239147684e-5
17.595 1.1693379039892027e8 -1.1413487277579908e-5
17.6 1.1693180051302424e8 -1.033862987735723e-5
17.605 1.169300139714096e8 -9.190662020472033e-6
17.61 1.1692844090094101e8 -8.005104426281203e-6
17.615000000000002 1.1692708529174925e8 -6.813519099275945e-6
17.62 1.1692594612752773e8 -5.6390710992601935e-6
17.625 1.1692501902114491e8 -4.495442995188821e-6
17.63 1.1692429771732667e8 -3.3893735100964617e-6
17.635 1.1692377489151454e8 -2.3258126407258563e-6
17.64 1.1692344195083031e8 -1.313674820469128e-6
17.645 1.1692328791271928e8 -3.7016798085629013e-7
17.650000000000002 1.1692329772189878e8 4.77395447167632e-7
17.655 1.1692345053994454e8 1.1931104054739488e-6
17.66 1.1692371860285619e8 1.7371761345258657e-6
17.665 1.1692406718555166e8 2.073299454098608e-6
17.67 1.1692445606176321e8 2.17763821520205e-6
17.675 1.1692484247694306e8 2.0463970825081255e-6
17.68 1.1692518517827548e8 1.6997873339139768e-6
17.685 1.1692544870276713e8 1.1808881993730901e-6
17.69 1.1692560697240372e8 5.492108398091839e-7
17.695 1.1692564536633487e8 -1.295137662996693e-7
17.7 1.169255608135061e8 -7.947618638151903e-7
17.705000000000002 1.1692535998075478e8 -1.4006090077435066e-6
17.71 1.1692505615640493e8 -1.9205979347632692e-6
17.715 1.1692466574481516e8 -2.347123474575302e-6
17.72 1.1692420525916801e8 -2.686601204241657e-6
17.725 1.1692368934790078e8 -2.9529997139704313e-6
